[2026-08-29 00:27:43] [INFO   ] [TBCollector] Checking active account in area (711, 106, 931, 126) -> Detected: 'Oildloi iimpui L CiialAucOi' (Clean: 'oildloi iimpui l ciialaucoi'), Target: 'Cash BR' (Clean: 'cash br')
[2026-08-29 00:27:43] [INFO   ] [TBCollector] Account 'Cash BR' active check: False
[2026-08-29 00:27:43] [INFO   ] [TBCollector] Attempt #1 to select account 'Cash BR'
[2026-08-29 00:27:43] [INFO   ] [TBCollector] Opening Account Menu at (1700, 54)...
[2026-08-29 00:27:58] [WARNING] [TBCollector] Account 'Cash BR' not found in accounts view. (Best was: '<>TestRapidocrParser', 0.30)
[2026-08-29 00:27:58] [INFO   ] [TBCollector] Account 'Cash BR' not found in current view.
[2026-08-29 00:27:58] [INFO   ] [TBCollector] Scrolling down accounts list...
[2026-08-29 00:28:01] [INFO   ] [TBCollector] Attempt #2 to select account 'Cash BR'
[2026-08-29 00:28:01] [INFO   ] [TBCollector] Opening Account Menu at (1700, 54)...
[2026-08-29 00:28:12] [WARNING] [TBCollector] Account 'Cash BR' not found in accounts view. (Best was: 'CREATESEASONALPROGRESS', 0.28)
[2026-08-29 00:28:12] [INFO   ] [TBCollector] Account 'Cash BR' not found in current view.
[2026-08-29 00:28:12] [ERROR  ] [TBCollector] Account 'Cash BR' not found after scrolling.
[2026-08-29 00:28:12] [ERROR  ] [TBCollector] Could not switch to account 'Cash BR'. Skipping to next.
[2026-08-29 00:28:12] [INFO   ] [TBCollector] ==================================================
[2026-08-29 00:28:12] [INFO   ] [TBCollector] ALL ACCOUNTS FINISHED: 8 collected, 0 incomplete/errors.
[2026-08-29 00:28:12] [INFO   ] [TBCollector] ==================================================
[2026-08-29 00:28:12] [INFO   ] [TBCollector] Window 'Total Battle' closed.
[2026-08-29 00:28:12] [INFO   ] [TBCollector] Game closed.
[2026-08-29 00:28:12] [INFO   ] [TBCollector] Execution finished at 2026-08-29 00:28:12 (Duration: 0:03:27.617736)
[2026-08-29 00:35:43] [INFO   ] [TBCollector] Starting Total Battle Collector at 2026-08-29 00:35:43
[2026-08-29 00:35:43] [INFO   ] [TBCollector] Checking if Total Battle is already running...
[2026-08-29 00:35:43] [INFO   ] [TBCollector] Total Battle is not open. Attempting to launch...
[2026-08-29 00:35:43] [INFO   ] [TBCollector] Starting Total Battle Launcher...
[2026-08-29 00:35:44] [INFO   ] [TBCollector] Waiting 20.0s for launcher to start...
[2026-08-29 00:36:05] [INFO   ] [TBCollector] Window 'MainWindow' activated and maximized.
[2026-08-29 00:36:05] [INFO   ] [TBCollector] Clicking Play button at (934, 789)...
[2026-08-29 00:36:20] [INFO   ] [TBCollector] Window 'Total Battle' activated and maximized.
[2026-08-29 00:36:20] [INFO   ] [TBCollector] Waiting up to 15.0s to detect and close any store popups...
[2026-08-29 00:36:20] [INFO   ] [TBCollector] Store screen detected. Looking for 'X' button to close it...
[2026-08-29 00:36:23] [INFO   ] [TBCollector] Store popup closed by clicking 'X' at (1870, 118).
[2026-08-29 00:36:24] [INFO   ] [TBCollector] === Starting Account #1 [account_main]: 'Crash BR' ===
[2026-08-29 00:36:24] [INFO   ] [TBCollector] Ensuring clean main screen state (closing any open modals)...
[2026-08-29 00:36:25] [INFO   ] [TBCollector] Waiting up to 6.0s to detect and close any store popups...
[2026-08-29 00:36:31] [INFO   ] [TBCollector] Checking active account in area (711, 106, 931, 126) -> Detected: '| Crash BR' (Clean: '| crash br'), Target: 'Crash BR' (Clean: 'crash br')
[2026-08-29 00:36:31] [INFO   ] [TBCollector] Account 'Crash BR' active check: True
[2026-08-29 00:36:31] [INFO   ] [TBCollector] Account 'Crash BR' is already active. Skipping selection.
[2026-08-29 00:36:32] [INFO   ] [TBCollector] Checking active account in area (711, 106, 931, 126) -> Detected: '| Crash BR' (Clean: '| crash br'), Target: 'Crash BR' (Clean: 'crash br')
[2026-08-29 00:36:32] [INFO   ] [TBCollector] Account 'Crash BR' active check: True
[2026-08-29 00:36:32] [INFO   ] [TBCollector] Connecting to database for account 'Crash BR'...
[2026-08-29 00:36:32] [INFO   ] [TBCollector] Successfully connected to database 'chestcounter' for account 'Crash BR'.
[2026-08-29 00:36:32] [INFO   ] [TBCollector] Opening Clan Gifts menu...
[2026-08-29 00:36:35] [INFO   ] [TBCollector] Clan Gifts menu opened.
[2026-08-29 00:36:35] [INFO   ] [TBCollector] Beginning chest collection loop in tab: 'Gifts'...
[2026-08-29 00:36:35] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:36:36] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 35 epic Crypt'
[2026-08-29 00:36:36] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:36:37] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:36:38] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 35 epic Crypt'
[2026-08-29 00:36:38] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:36:39] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 35 epic Crypt'
[2026-08-29 00:36:40] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:36:40] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:36:41] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 35 epic Crypt'
[2026-08-29 00:36:42] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:36:42] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 35 epic Crypt'
[2026-08-29 00:36:43] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:36:44] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 35 epic Crypt'
[2026-08-29 00:36:44] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:36:45] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:36:46] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 35 epic Crypt'
[2026-08-29 00:36:46] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 35 epic Crypt'
[2026-08-29 00:36:47] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:36:48] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 35 epic Crypt'
[2026-08-29 00:36:48] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:36:49] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:36:50] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 35 epic Crypt'
[2026-08-29 00:36:50] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:36:51] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 35 epic Crypt'
[2026-08-29 00:36:52] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:36:52] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:36:53] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:36:54] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 35 epic Crypt'
[2026-08-29 00:36:54] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:36:55] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 35 epic Crypt'
[2026-08-29 00:36:56] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:36:56] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:36:57] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 35 epic Crypt'
[2026-08-29 00:36:58] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:36:58] [INFO   ] [TBCollector] Chest collected -> Name: 'Harpy Chest', Player: 'Mera Putih', Source: 'Level 35 epic Crypt'
[2026-08-29 00:36:59] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
[2026-08-29 00:37:00] [INFO   ] [TBCollector] Chest collected -> Name: 'Rare Dragon Chest', Player: 'Jaka', Source: 'Level 30 rare Crypt'
